,Names,Gender,Hair_Color,Tags,Anime,Manga
626,Tomura SHIGARAKI,Male,Grey Hair,"['Adult', 'Eye Bags', 'Masks', 'Mole', 'Ruthless', 'Scar', 'Superpowers']","['My Hero Academia', 'My Hero Academia 2', 'My Hero Academia 3', 'My Hero Academia 4', 'My Hero Academia 5', 'My Hero Academia 6', 'My Hero Academia: Hero Notebook', 'My Hero Academia: Jump Festa 2016 Special', 'My Hero Academia Movie 2: Heroes:Rising', 'Peace Sign']","['My Hero Academia', 'My Hero Academia: League of Villains - Undercover']"
627,Kyoko MOGAMI,Female,Orange Hair,"['Actor', 'Hot-Headed', 'Teenager']",['Skip Beat!'],['Skip Beat!']
628,Lucifer,Male,Purple Hair,"['Blinding Bangs', 'Demon', 'Fallen Angel', 'Human Guise', 'Magic User', 'Manipulative', 'NEET', 'Person in a Strange World', 'Piercings', 'Wings']","['The Devil is a Part-Timer!', 'The Devil is a Part-Timer! 2']","['The Devil is a Part-Timer!', 'The Devil Is a Part-Timer! High School!', 'The Devil is a Part-Timer! (Light Novel)']"
629,Kabuto YAKUSHI,Male,Grey Hair,"['Analytical', 'Glasses', 'Headband', 'Healing Powers', 'Ninja', 'Ponytail']","['Boruto: Naruto Next Generations', 'Naruto', 'Naruto: Hidden Leaf Village Grand Sports Festival!', 'Naruto Shippuden', 'Naruto Shippuden: Konoha Gakuen Picture Drama Special', 'Naruto Shippuden Movie 2: Bonds', 'Naruto Shippuden OVA: Sage Naruto vs Sasuke', 'Naruto Spin-Off: Rock Lee & His Ninja Pals', 'Naruto: The Cross Roads']","['Naruto', 'Naruto: The Seventh Hokage and the Scarlet Spring', ""Rock Lee's Springtime of Youth""]"
630,Barry The Chopper,Male,White Hair,"['Adult', 'Armor', 'Bloodthirsty', 'Hot-Headed', 'Knife Fighter']","['Fullmetal Alchemist', 'Fullmetal Alchemist: Brotherhood', 'Fullmetal Alchemist: Brotherhood: 4-Koma Theater']","['Fullmetal Alchemist', 'Fullmetal Alchemist: The Complete Four-Panel Comics']"
631,Yuu OTOSAKA,Male,Black Hair,"['High School Student', 'Psychic Powers', 'Student Council', 'Superpowers', 'Teenager']","['Charlotte', 'Charlotte Special']",['Charlotte the 4-koma - Seshun o Kakenukero!']
632,Bon KUREI,Black Hair,,"['Adult', 'Crossdresser', 'Flamboyant', 'LGBT+', 'Martial Artist', 'No Eyebrows', 'Non-Binary Gender', 'Sailor', 'Superpowers']","['Hungry Days x Bump of Chicken: Kinen Satsuei', 'Hungry Days x One Piece', 'One Piece', 'One Piece: Dream Soccer King!', 'One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta', 'One Piece Recap', 'One Piece: Take Aim! The Pirate Baseball King']",['One Piece']
633,Obito UCHIHA,Male,Black Hair,"['Exotic Eyes', 'Goggles', 'Ninja', 'Teenager']","['Naruto Shippuden', 'Naruto Shippuden Movie 3: The Will of Fire']","['Naruto', ""Rock Lee's Springtime of Youth""]"
634,Ikuto TSUKIYOMI,Male,Blue Hair,"['Animal Ears', 'Flirt', 'High School Student', 'Musician', 'Teenager', 'Violinist']","['Shugo Chara!', 'Shugo Chara!! Doki', 'Shugo Chara Party!']",['Shugo Chara!']
635,Viral,Male,Blonde Hair,"['Hot-Headed', 'Mecha Pilot', 'Military', 'Sharp Teeth']","[""Gurren Lagann Movie 1: Childhood's End"", 'Tengen Toppa Gurren Lagann', ""Tengen Toppa Gurren Lagann Gekijouban Zenyasai Special: Viral's Sweet Dream"", 'Tengen Toppa Gurren Lagann: Kirameki Yoko Box ~Pieces of Sweet Stars~', 'Tengen Toppa Gurren Lagann: Lagann-hen', 'Tengen Toppa Gurren Lagann Parallel Works', 'Tengen Toppa Gurren Lagann Parallel Works 2']","['Tengen Toppa Gurren Lagann', 'Tengen Toppa Gurren Lagann: 4-koma Kingdom - Yoko no Oheso-hen', 'Tengen Toppa Gurren Lagann: Guren Gakuenhen', 'Tengen Toppa Gurren Lagann: Rasen Shounentan']"
636,Bulma,Female,Turquoise Hair,"['Hair Ribbons', 'Hot-Headed', 'Inventor', 'Ponytail', 'Scientist', 'Wealthy']","['Dragon Ball', ""Dragon Ball: Goku's Fire Brigade"", ""Dragon Ball: Goku's Traffic Safety"", 'Dragon Ball GT', 'Dragon Ball Movie 1: Curse of the Blood Rubies', ""Dragon Ball Movie 2: Sleeping Princess in Devil's Castle"", 'Dragon Ball Movie 3: Mystical Adventure', 'Dragon Ball Movie 4: The Path to Power', 'Dragon Ball: Plan to Destroy the Saiyajin', 'Dragon Ball Super', 'Dragon Ball Super: Annecy Festival 60th Anniversary', 'Dragon Ball Super: FNS 27 Hour TV', 'Dragon Ball Super Movie: Broly', 'Dragon Ball: Yo! The Return of Son-Goku and Friends!!', 'Dragon Ball Z', 'Dragon Ball Z: Atsumare! Goku World', 'Dragon Ball Z Kai', ""Dragon Ball Z Kai: Bring Peace to the Future! Goku's Spirit is Eternal"", 'Dragon Ball Z Kai: The Final Chapters', 'Dragon Ball Z Movie 12: Fusion Reborn', 'Dragon Ball Z Movie 13: Wrath of the Dragon', 'Dragon Ball Z Movie 14: Battle of Gods', ""Dragon Ball Z Movie 15: Resurrection 'F'"", 'Dragon Ball Z Movie 1: Dead Zone', ""Dragon Ball Z Movie 2: The World's Strongest"", 'Dragon Ball Z Movie 3: The Tree of Might', 'Dragon Ball Z Movie 4: Lord Slug', ""Dragon Ball Z Movie 5: Cooler's Revenge"", 'Dragon Ball Z Movie 7: Super Android 13', 'Dragon Ball Z Movie 8: Broly - The Legendary Super Saiyan', 'Dragon Ball Z Movie 9: Bojack Unbound', 'Dragon Ball Z: Plan to Destroy the Saiyajin', 'Dragon Ball Z Special 1: Bardock - The Father of Goku', 'Dragon Ball Z Special 2: The History of Trunks', 'Dragon Ball Z: Summer Vacation Special', 'Dragon Ball Z: The Real 4-D', 'Kyuutai Panic Adventure!', 'Kyuutai Panic Adventure Returns!', 'Nissin Cup Noodles x Dragon Ball Z']","['Cross Epoch', 'Dragon Ball', 'Dragon Ball SD', 'Dragon Ball Super', 'Dragon Ball: That Time I Got Reincarnated as Yamcha!', 'Dragon Ball: Yo! The Return of Son-Goku and Friends!!', 'Dragon Ball Z', 'Dragon Ball Z: Fukkatsu no F']"
637,Sougo OKITA,Male,Brown Hair,"['Mischievous', 'Sadistic', 'Shinsengumi', 'Sleepyhead', 'Teenager']","['China KFC x Gintama', 'Gintama', 'Gintama°', ""Gintama'"", 'Gintama: Dai Hanseikai', ""Gintama': Enchousen"", 'Gintama: Jump Festa 2005', 'Gintama: Jump Festa 2008', 'Gintama: Jump Festa 2014', 'Gintama: Jump Festa 2015', 'Gintama Kanketsu-hen: Yorozuya yo Eien Nare', 'Gintama: Shinyaku Benizakura-hen', 'Gintama: Shinyaku Benizakura-hen Special', 'Gintama: Shirogane no Tamashii-hen', 'Gintama: Shirogane no Tamashii-hen 2', 'Gintama: The Very Final', 'Gintama x Mameshiba', 'Gintama x Monster Strike', 'Gintama: Yorinuki Gintama-san on Theater 2D', 'Nissin Cup Noodles China x Gintama']","[""3-Z Class's Ginpachi-sensei (Light Novel)"", 'Gintama', 'Gintama Kanketsu-hen: Yorozuya yo Eien Nare (Light Novel)']"
638,Elizabeth MIDDLEFORD,Female,Blonde Hair,"['Child', 'Choker', 'Hair Drills', 'Headband', 'Nobility', 'Pigtails', 'Wealthy']","['Black Butler', 'Black Butler 2', 'Black Butler 2 Specials', 'Black Butler: Book of Circus', 'Black Butler: Book of Murder', 'Black Butler: Book of the Atlantic', 'Black Butler: His Butler, Performer', 'Black Butler Recap']","['Black Butler', 'Black Butler Anthology Comic']"
639,Miria HARVENT,Female,Blonde Hair,"['Airhead', 'Eternal Optimist', 'Hyperactive', 'Mischievous', 'Thief']","['Baccano!', 'Baccano! Specials', 'Durarara!!', 'Durarara!! Specials']","['Baccano! 1931 The Grand Punk Railroad', 'Baccano! (Light Novel)']"
640,Touta MATSUDA,Male,Black Hair,"['Adult', 'Detective']","['Death Note', 'Death Note Rewrite 1: Visions of a God', ""Death Note Rewrite 2: L's Successors""]","['Death Note', 'Death Note (2020)', 'Death Note Short Stories', 'Death Note Special']"
641,Ikaros,Female,Pink Hair,"['Android', 'Angel', 'Choker', 'Hair Ribbons', 'Pigtails', 'Rapunzel Hair', 'Robot', 'Scantily-clad', 'Stoic', 'Wings']","[""Heaven's Lost Property"", ""Heaven's Lost Property Final Movie 2: Eternally My Master"", ""Heaven's Lost Property Forte"", ""Heaven's Lost Property Movie 1: The Angeloid of Clockwork"", ""Heaven's Lost Property: Project Pink""]","['Daisuki desu!! Mahou Tenshi Cosmos', 'Heaven’s Lost Property', ""Heaven's Lost Property Pico""]"
642,Misty,Female,Orange Hair,"['Bossy', 'Hot-Headed', 'Monster Tamer', 'Ponytail', 'Tomboy', 'Traveler']","['Pokemon', 'Pokemon Advanced', 'Pokemon: Black & White: Adventures in Unova', 'Pokemon: Black & White: Adventures in Unova and Beyond', 'Pokemon Chronicles', 'Pokemon: Fall Special', 'Pokemon: GOTCHA!', 'Pokemon Masters: Trainers Great Gathering Special Animation', 'Pokemon: Mewtwo Returns', 'Pokemon Movie 1: The First Movie', 'Pokemon Movie 22: Mewtwo Strikes Back Evolution', 'Pokemon Movie 2: The Power of One', 'Pokemon Movie 3: Spell of the Unown', 'Pokemon Movie 4: Pokemon 4Ever', 'Pokemon Movie 5: Heroes - Latias and Latios', 'Pokemon: Pikachu and Pichu', ""Pokemon: Pikachu's Rescue Adventure"", ""Pokemon: Pikachu's Summer Vacation"", ""Pokemon: Pikachu's Winter Vacation"", ""Pokemon: Pikachu's Winter Vacation 2000"", 'Pokemon Sun & Moon', 'Pokemon: The Mastermind of Mirage Pokemon', 'Pokemon: The Origin', 'Pokemon XY Special: Road to Kalos', 'TV-ban Pokemon Special Masara Town-hen Recaps']","['Pokémon Adventures', 'Pokemon: Mewtwo Strikes Back - Evolution', 'Pokemon: The Electric Tale of Pikachu']"
643,Coyote STARRK,Male,Brown Hair,"['Dual Wielder', 'Facial Hair', 'Gunslinger', 'Lazy']",['Bleach'],['Bleach']
644,Alois TRANCY,Male,Blonde Hair,"['Big Ego', 'Orphan', 'Sadistic', 'Wealthy']","['Black Butler 2', 'Black Butler 2 Specials']",
645,Futaba YOSHIOKA,Female,Brown Hair,"['Class Representative', 'High School Student', 'Teenager']","['Blue Spring Ride', 'Blue Spring Ride: Page.13', 'Blue Spring Ride: Unwritten']","['Ao Haru Ride', 'Ao Haru Ride: Awaken', 'Ao Haru Ride (Light Novel)', 'Ao Haru Ride: Special Booklet', 'Ore Ride!!']"
646,Itsuki KOIZUMI,Male,Brown Hair,"['High School Student', 'Teenager', 'Transfer Student']","['Melancholy of Haruhi-chan Suzumiya', 'Nyoron! Churuya-san', 'The Disappearance of Haruhi Suzumiya', 'The Disappearance of Nagato Yuki-chan', 'The Disappearance of Nagato Yuki-chan OVA', 'The Melancholy of Haruhi Suzumiya', 'The Melancholy of Haruhi Suzumiya (2009)']","['Haruhi Suzumiya Series (Light Novel)', 'The Disappearance of Nagato Yuki-chan', 'The Melancholy of Haruhi Suzumiya', 'The Melancholy of Haruhi Suzumiya (Makoto MIZUNO)', 'The Melancholy of Suzumiya Haruhi-chan: The Untold Adventures of the SOS Brigade', 'The Misfortune of Kyon and Koizumi']"
647,Mikoto MIKOSHIBA,Male,Red Hair,"['2-D Lover', 'Flirt', 'High School Student', 'Piercings', 'Shy', 'Teenager']","[""Monthly Girls' Nozaki-kun"", ""Monthly Girls' Nozaki-kun Specials""]","[""Monthly Girls' Nozaki-kun""]"
648,Gilbert NIGHTRAY,Male,Black Hair,"['Amnesia', 'Butler', 'Gunslinger', 'Magic User', 'Nobility', 'Piercings', 'Smoker']","['Pandora Hearts', 'Pandora Hearts Specials']","['Pandora Hearts', 'Pandora Hearts: Gilbert in Wonderland']"
649,Shizuku MIZUTANI,Female,Brown Hair,"['Bookworm', 'High School Student', 'Kuudere', 'Pigtails', 'Teenager']","[""Hozuki's Coolheadedness"", 'My Little Monster', 'My Little Monster OVA']",['My Little Monster']
650,Haruki NAKAYAMA,Male,Blonde Hair,"['Adult', 'Band Member', 'Bassist', 'Bisexual', 'Facial Hair', 'LGBT+', 'Musician', 'Part Time Employee', 'Smoker', 'University Student']","['Given', 'Given Movie', 'Given: on the other hand']",['Given']
651,Koutarou AMON,Male,Black Hair,"['Adult', 'Detective', 'Muscular', 'Police', 'Unconventional Weapon', 'Vengeful']","['Tokyo Ghoul', 'Tokyo Ghoul √A', 'Tokyo Ghoul:re', 'Tokyo Ghoul:re 2nd Season']","['Tokyo Ghoul', 'Tokyo Ghoul:re']"
652,Black-Haired Woman,Female,Multicolored Hair,"['Amnesia', 'Bartender']","['Death Billiards', 'Death Parade']",
653,Aries,Female,Pink Hair,"['Broken Record', 'Horns', 'Magical Familiar', 'Shy']","['Fairy Tail', 'Fairy Tail 2', 'Fairy Tail OVA']","['Fairy Tail', 'Fairy Tail: 100 Years Quest']"
654,Manjiro SANO,Male,Blonde Hair,"['Biker', 'Charismatic', 'Delinquent', 'Martial Artist']","['ChibiReve', 'Tokyo Revengers', 'Tokyo Revengers: Seiya Kessen-hen']",['Tokyo Revengers']
655,Freed JUSTINE,Male,Green Hair,"['Blinding Bangs', 'Darkness Powers', 'Elemental Powers', 'Magic User', 'Mole', 'Sword Fighter']","['Fairy Tail', 'Fairy Tail 2', 'Fairy Tail 2 OVA', 'Fairy Tail: Final Season', 'Fairy Tail Movie 1: Phoenix Priestess', 'Fairy Tail OVA']","['Fairy Girls', 'Fairy Tail', 'Fairy Tail: 100 Years Quest', ""Mashima Hero's""]"
656,Kuroyukihime,Female,Black Hair,"['Hair Antenna', 'Middle School Student', 'Rosy Cheeks', 'Student Council', 'Teenager', 'Video Gamer']","['Accel World', 'Accel World: Acchel World.', 'Accel World Movie: Infinite Burst', 'Accel World OVA']","['Accel World', 'Accel World.', 'Accel World (Light Novel)']"
657,Staz Charlie BLOOD,Male,Black Hair,"['Eye Bags', 'Nobility', 'Otaku', 'Psychic Powers', 'Sharp Teeth', 'Superpowers', 'Vampire']","['Blood Lad', 'Blood Lad OVA']","['Blood Lad', 'Blood Lad (Light Novel)', 'Bloody Brat', 'Bloody Brat (II)']"
658,Monkey D. Garp,Male,Grey Hair,"['Elderly', 'Facial Hair', 'Hot-Headed', 'Military', 'Muscular', 'Sailor', 'Scar']","['One Piece', ""One Piece 3D2Y: Overcoming Ace's Death! Luffy's Pledge to His Friends!"", 'One Piece: Cry Heart', 'One Piece: Episode of Sabo', 'One Piece Film: Z', 'One Piece Movie 10: Strong World', 'One Piece Movie 14: Stampede', 'One Piece: Romance Dawn', 'One Piece: Strong World - Episode 0']","['One Piece', 'One Piece Party', 'One Piece: Strong World']"
659,Maria ROSS,Female,Black Hair,"['Adult', 'Gunslinger', 'Military', 'Mole']","['Fullmetal Alchemist', 'Fullmetal Alchemist: Brotherhood', 'Fullmetal Alchemist: Brotherhood: 4-Koma Theater', 'Fullmetal Alchemist: Premium Collection', 'Fullmetal Alchemist: Reflections', 'Fullmetal Alchemist The Movie: Conqueror of Shamballa']","['Fullmetal Alchemist', 'Fullmetal Alchemist: The Complete Four-Panel Comics']"
660,Lenalee LEE,Female,Green Hair,"['Demon Hunter', 'Exorcist', 'Orphan', 'Pigtails', 'Teenager']","['D.Gray-man', 'D.Gray-man Hallow']",['D.Gray-Man']
661,Teppei KIYOSHI,Male,Brown Hair,"['Airhead', 'Athlete', 'Basketball Player', 'High School Student', 'Teenager']","[""Kuroko's Basketball"", ""Kuroko's Basketball 2"", ""Kuroko's Basketball 3"", ""Kuroko's Basketball: Last Game"", ""Kuroko's Basketball: NG-shuu"", ""Kuroko's Basketball: Oshaberi Demo Shimasen ka"", ""Kuroko's Basketball: Oshaberi Shiyokka"", ""Kuroko's Basketball: The Greatest Present""]","['Kuroko’s Basketball', ""Kuroko's Basketball: Extra Game""]"
662,Lisanna STRAUSS,Female,White Hair,"['Magic User', 'Shapeshifter']","['Fairy Tail', 'Fairy Tail 2', 'Fairy Tail 2 OVA', 'Fairy Tail: Final Season', 'Fairy Tail Movie 1: Phoenix Priestess', 'Fairy Tail Movie 2: Dragon Cry', 'Fairy Tail OVA']","['Fairy Tail', 'Fairy Tail: 100 Years Quest', ""Mashima Hero's""]"
663,Charle,Female,White Hair,"['Animal', 'Anthropomorphic', 'Cat', 'Magic User', 'Wings']","['Fairy Tail', 'Fairy Tail 2', 'Fairy Tail 2 OVA', 'Fairy Tail: Final Season', 'Fairy Tail Movie 1: Phoenix Priestess', 'Fairy Tail Movie 2: Dragon Cry', 'Fairy Tail OVA', 'Fairy Tail x Rave']","['Fairy Tail', 'Fairy Tail: 100 Years Quest', 'Fairy Tail: Blue Mistral', ""Mashima Hero's""]"
664,Kyoya HIBARI,Male,Black Hair,"['Disciplinary Committee', 'Middle School Student', 'Sadistic', 'Teenager']","['REBORN!', 'REBORN! Mr. Rebokku no Ciao Ciao Interview', 'REBORN! Special', 'REBORN! x ēlDLIVE Special']","['Katekyo Hitman Reborn! Secret Bullet (Light Novel)', 'Reborn!']"
665,Chiyo SAKURA,Female,Orange Hair,"['Artist', 'Hair Ribbons', 'High School Student', 'Teenager']","[""Monthly Girls' Nozaki-kun"", ""Monthly Girls' Nozaki-kun Specials""]","[""Monthly Girls' Nozaki-kun""]"
666,Kimimaro,Male,White Hair,"['Ninja', 'Sickly', 'Teenager', 'Unconventional Weapon']","['Naruto', 'Naruto Shippuden']",['Naruto']
667,Naruko ANJOU,Female,Orange Hair,"['Gyaru', 'High School Student', 'Part Time Employee', 'Teenager']","['Anohana: The Flower We Saw That Day', 'Anohana: The Flower We Saw That Day Movie', 'Anohana: The Flower We Saw That Day Picture Drama']",['Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.']
668,Erina NAKIRI,Female,Blonde Hair,"['Cook', 'High School Student', 'Ojou-sama', 'School Idol', 'Teenager', 'Tsundere', 'Wealthy']","['Food Wars! Jump Festa 2015 Special', 'Food Wars! Jump Festa 2016 Special', 'Food Wars! Shokugeki no Souma', 'Food Wars! Shokugeki no Souma OVA', 'Food Wars! The Fifth Plate', 'Food Wars! The Fourth Plate', 'Food Wars! The Second Plate', 'Food Wars! The Third Plate', 'Food Wars! The Third Plate: Erina no Shin Seikatsu', 'Food Wars! The Third Plate: Totsuki Train Arc', 'Food Wars! Toutsuki Juukketsu']","['Food Wars! Shokugeki no Souma', 'Food Wars! Shokugeki no Souma (Pilot)', 'Yuuna and the Haunted Hot Springs']"
669,Meme OSHINO,Male,Blonde Hair,"['Adult', 'Exorcist', 'Facial Hair', 'Piercings', 'Smoker']","['Bakemonogatari', 'Bakemonogatari Recap', 'Kizumonogatari Part 1: Tekketsu', 'Kizumonogatari Part 2: Nekketsu', 'Kizumonogatari Part 3: Reiketsu', 'Koyomimonogatari', 'Monogatari Series: Second Season', 'Nekomonogatari (Black)', 'Nisemonogatari', 'Owarimonogatari II', 'Owarimonogatari II Recaps', 'Puella Magi Madoka Magica: Magica Quartet x Nisioisin']","['Bakemonogatari: Monster Tale (Light Novel)', 'Kizumonogatari: Wound Tale (Light Novel)', 'Nekomonogatari: Cat Tale (Light Novel)', 'Onimonogatari: Demon Tale (Light Novel)', 'Otorimonogatari: Decoy Tale (Light Novel)', 'Wazamonogatari (Light Novel)']"
670,Kakashi no Kabu,Male,,"['Hat', 'Inanimate Object']","[""Howl's Moving Castle""]","[""Howl's Moving Castle""]"
671,Gamakichi,Male,,"['Animal', 'Frog']","['Naruto', 'Naruto: Hidden Leaf Village Grand Sports Festival!', 'Naruto Shippuden', 'Naruto Spin-Off: Rock Lee & His Ninja Pals']","['Naruto', ""Rock Lee's Springtime of Youth""]"
672,Medusa GORGON,Female,Blonde Hair,"['Adult', 'Magic User', 'Mischievous', 'Scientist', 'Witch']",['Soul Eater'],"['Soul Eater', 'Soul Eater Not!']"
673,Takashi NATSUME,Male,Blonde Hair,"['High School Student', 'Orphan', 'Spirit Seer', 'Teenager']","[""Natsume's Book of Friends"", ""Natsume's Book of Friends: A Day Out in Hitoyoshi Kuma"", ""Natsume's Book of Friends Movie 2"", ""Natsume's Book of Friends Movie: Ephemeral Bond"", ""Natsume's Book of Friends: Nyanko-sensei & The First Errand"", ""Natsume's Book of Friends Season 2"", ""Natsume's Book of Friends Season 3"", ""Natsume's Book of Friends Season 4"", ""Natsume's Book of Friends Season 5"", ""Natsume's Book of Friends Season 5 Specials"", ""Natsume's Book of Friends Season 6"", ""Natsume's Book of Friends Season 6 Specials"", 'Natsume Yuujinchou: Itsuka Yuki no Hi ni']","[""Natsume's Book of Friends"", ""Natsume's Book of Friends (Light Novel)"", 'Nyanko-sensei ga Iku!']"
674,Soushi MIKETSUKAMI,Male,Blonde Hair,"['Adult', 'Bodyguard', 'Heterochromia', 'Kitsune', 'Youkai']","['Inu x Boku Secret Service', 'Inu X Boku Secret Service Special']",['Inu x Boku SS']
675,Mitsuha MIYAMIZU,Female,Black Hair,"['High School Student', 'Shrine Maiden', 'Teenager']","['RADWIMPS: Sparkle', 'Suntory Minami Alps no Tennen Mizu', 'Weathering With You', 'your name.']","['your name.', 'your name. Another Side: Earthbound', 'your name. Another Side: Earthbound (Light Novel)', 'your name. (Light Novel)']"
676,Erika KARISAWA,Female,Brown Hair,"['Fujoshi', 'Hat', 'Otaku']","['Durarara!!', 'Durarara!! Specials', 'Durarara!! X2', 'Durarara!! X2: My Heart Is in the Pattern of a Hot Pot', 'Durarara!! X2 The Second Arc', 'Durarara!! X2 The Third Arc']","['Durarara!!', 'Durarara!! Gaiden!? (Light Novel)', 'Durarara!! (Light Novel)', 'Durarara!! Saika Arc', 'Durarara!! SH (Light Novel)', 'Durarara!! Yellow Scarves Arc']"
677,Yami Yugi,Male,Multicolored Hair,"['Amnesia', 'Anti-Gravity Hair', 'Battle Gamer', 'Choker', 'Ghost', 'Honorable Fighter', 'Royalty', 'Shared Body', 'Teenager']","['Yu-Gi-Oh!', 'Yu-Gi-Oh! 3D: Bonds Beyond Time', 'Yu-Gi-Oh! Duel Monsters', 'Yu-Gi-Oh! Duel Monsters: Battle City Special', 'Yu-Gi-Oh! GX', 'Yu-Gi-Oh! Movie 1', 'Yu-Gi-Oh! Movie 2: Pyramid of Light', 'Yu-Gi-Oh! Movie 4: The Dark Side of Dimensions']","['Yu-Gi-Oh!', 'Yu-Gi-Oh! Duelist', 'Yu-Gi-Oh! Millennium World', 'Yu-Gi-Oh! R']"
678,Touma KAMIJOU,Male,Black Hair,"['High School Student', 'Superpowers', 'Teenager']","['A Certain Magical Index', 'A Certain Magical Index 10th Anniversary PV', 'A Certain Magical Index II', 'A Certain Magical Index III', 'A Certain Magical Index Movie: The Miracle of Endymion', 'A Certain Magical Index Movie: The Miracle of Endymion Special', 'A Certain Magical Index-tan', 'A Certain Magical Index-tan II', 'A Certain Magical Index-tan III', 'A Certain Scientific Railgun', 'A Certain Scientific Railgun OVA', 'A Certain Scientific Railgun S', 'A Certain Scientific Railgun S Specials', 'A Certain Scientific Railgun T', 'A Certain Scientific Railgun T: Motto Marutto Railgun']","['A Certain Everyday Index-san', 'A Certain Idol Accelerator', 'A Certain Magical Index', 'A Certain Magical Indexchu', 'A Certain Magical Index (Light Novel)', 'A Certain Magical Index: New Testament (Light Novel)', 'A Certain Magical Index: New Testament SS (Light Novel)', 'A Certain Magical Index SP (Light Novel)', 'A Certain Magical Index SS (Light Novel)', 'A Certain Magical Index SS: Love Letter Soudatsusen (Light Novel)', 'A Certain Magical Index: The Miracle of Endymion', 'A Certain Scientific Railgun', 'A Certain Scientific Railgun: Astral Buddy', 'Genesis Testament: A Certain Magical Index (Light Novel)', ""The Circumstances Leading to a Certain Magical Heavy Zashiki Warashi's Simple Killer Princess's Marriage"", ""The Circumstances Leading to a Certain Magical Heavy Zashiki Warashi's Simple Killer Princess's Marriage (Light Novel)""]"
679,Shippo,Male,Brown Hair,"['Hair Ribbons', 'Kitsune', 'Orphan', 'Pointy Ears', 'Ponytail', 'Tail', 'Traveler', 'Youkai']","['InuYasha', 'InuYasha: Kuroi Tessaiga', 'InuYasha: The Final Act', 'InuYasha The Movie 1: Affections Touching Across Time', 'InuYasha The Movie 2: The Castle Beyond the Looking Glass', 'InuYasha The Movie 3: Swords of an Honorable Ruler', 'InuYasha The Movie 4: Fire on the Mystic Island', 'Ranma 1/2 Akumu! Shunmin Kou', 'Yashahime: Princess Half-Demon', 'Yashahime: Princess Half-Demon - The Second Act']","['3.11 wo Wasurenai Tame ni: Heroes Comeback', 'InuYasha']"
680,Usagi TSUKINO,Female,Blonde Hair,"['Big Eater', 'Clumsy', 'Crybaby', 'Hair Buns', 'Lazy', 'Magical Girl', 'Pigtails', 'Rapunzel Hair', 'Secret Identity', 'Teenager']","['Bishoujo Senshi Sailor Moon Cosmos Movie 1', 'Bishoujo Senshi Sailor Moon Cosmos Movie 2', 'Momoiro Clover Z: Moon Pride', 'Pretty Guardian Sailor Moon Crystal', 'Pretty Guardian Sailor Moon Crystal (2016)', 'Pretty Guardian Sailor Moon Eternal Movie 1', 'Pretty Guardian Sailor Moon Eternal Movie 2', 'Sailor Moon', 'Sailor Moon R', 'Sailor Moon R Make Up! Sailor Guardians', 'Sailor Moon R: The Movie', 'Sailor Moon S', 'Sailor Moon Sailor Stars', 'Sailor Moon Sailor Stars: Hero Club', 'Sailor Moon Sailor Stars Memorial', 'Sailor Moon S: The Movie', 'Sailor Moon Super S', 'Sailor Moon Super S Memorial', ""Sailor Moon Super S Plus - Ami's First Love"", 'Sailor Moon Super S Special', 'Sailor Moon Super S: The Movie']","['Codename: Sailor V', 'Pretty Guardian Sailor Moon: Short Stories', 'Sailor Moon']"
681,Krillin,Male,,"['Bald', 'Epic Eyebrows', 'Face Markings', 'Martial Artist', 'Small Stature']","['Dragon Ball', ""Dragon Ball: Goku's Fire Brigade"", ""Dragon Ball: Goku's Traffic Safety"", 'Dragon Ball GT', ""Dragon Ball Movie 2: Sleeping Princess in Devil's Castle"", 'Dragon Ball Movie 3: Mystical Adventure', 'Dragon Ball Super', 'Dragon Ball Super: Annecy Festival 60th Anniversary', 'Dragon Ball: Yo! The Return of Son-Goku and Friends!!', 'Dragon Ball Z', 'Dragon Ball Z: Atsumare! Goku World', 'Dragon Ball Z Kai', 'Dragon Ball Z Kai: The Final Chapters', 'Dragon Ball Z Movie 10: Broly - Second Coming', 'Dragon Ball Z Movie 11: Bio-Broly', 'Dragon Ball Z Movie 13: Wrath of the Dragon', 'Dragon Ball Z Movie 14: Battle of Gods', ""Dragon Ball Z Movie 15: Resurrection 'F'"", 'Dragon Ball Z Movie 1: Dead Zone', ""Dragon Ball Z Movie 2: The World's Strongest"", 'Dragon Ball Z Movie 3: The Tree of Might', 'Dragon Ball Z Movie 4: Lord Slug', ""Dragon Ball Z Movie 5: Cooler's Revenge"", 'Dragon Ball Z Movie 6: Return of Cooler', 'Dragon Ball Z Movie 7: Super Android 13', 'Dragon Ball Z Movie 8: Broly - The Legendary Super Saiyan', 'Dragon Ball Z Movie 9: Bojack Unbound', 'Dragon Ball Z: Plan to Destroy the Saiyajin', 'Dragon Ball Z Special 1: Bardock - The Father of Goku', 'Dragon Ball Z Special 2: The History of Trunks', 'Dragon Ball Z: The Real 4-D', 'Kyuutai Panic Adventure!', 'Kyuutai Panic Adventure Returns!', 'Super Dragon Ball Heroes']","['Cross Epoch', 'Dragon Ball', 'Dragon Ball SD', 'Dragon Ball Super', 'Dragon Ball: That Time I Got Reincarnated as Yamcha!', 'Dragon Ball Z', 'Dragon Ball Z: Fukkatsu no F']"
